node_id,name,omic_type
12412,OR2T11,mRNA
12413,OR2T12,mRNA
12414,OR2T1,mRNA
12415,OR2T27,mRNA
12416,OR2T29,mRNA
12417,OR2T2,mRNA
12418,OR2T33,mRNA
12419,OR2T34,mRNA
12420,OR2T35,mRNA
12421,OR2T3,mRNA
12422,OR2T4,mRNA
12423,OR2T5,mRNA
12424,OR2T6,mRNA
12425,OR2T8,mRNA
12426,OR2V2,mRNA
12427,OR2W1,mRNA
12428,OR2W3,mRNA
12429,OR2W5,mRNA
12430,OR2Y1,mRNA
12431,OR2Z1,mRNA
12432,OR3A1,mRNA
12433,OR3A2,mRNA
12434,OR3A3,mRNA
12435,OR3A4,mRNA
12436,OR4A15,mRNA
12437,OR4A16,mRNA
12438,OR4A47,mRNA
12439,OR4A5,mRNA
12440,OR4B1,mRNA
12441,OR4C11,mRNA
12442,OR4C12,mRNA
12443,OR4C13,mRNA
12444,OR4C15,mRNA
12445,OR4C16,mRNA
12446,OR4C3,mRNA
12447,OR4C45,mRNA
12448,OR4C46,mRNA
12449,OR4C6,mRNA
12450,OR4D10,mRNA
12451,OR4D11,mRNA
12452,OR4D1,mRNA
12453,OR4D2,mRNA
12454,OR4D5,mRNA
12455,OR4D6,mRNA
12456,OR4D9,mRNA
12457,OR4E2,mRNA
12458,OR4F15,mRNA
12459,OR4F17,mRNA
12460,OR4F21,mRNA
12461,OR4F29,mRNA
12462,OR4F4,mRNA
12463,OR4F5,mRNA
12464,OR4F6,mRNA
12465,OR4K13,mRNA
12466,OR4K14,mRNA
12467,OR4K15,mRNA
12468,OR4K17,mRNA
12469,OR4K1,mRNA
12470,OR4K2,mRNA
12471,OR4K5,mRNA
12472,OR4L1,mRNA
12473,OR4M1,mRNA
12474,OR4M2,mRNA
12475,OR4N2,mRNA
12476,OR4N3P,mRNA
12477,OR4N4,mRNA
12478,OR4N5,mRNA
12479,OR4P4,mRNA
12480,OR4Q3,mRNA
12481,OR4S1,mRNA
12482,OR4S2,mRNA
12483,OR4X1,mRNA
12484,OR4X2,mRNA
12485,OR51A2,mRNA
12486,OR51A4,mRNA
12487,OR51A7,mRNA
12488,OR51B2,mRNA
12489,OR51B4,mRNA
12490,OR51B5,mRNA
12491,OR51B6,mRNA
12492,OR51D1,mRNA
12493,OR51E1,mRNA
12494,OR51E2,mRNA
12495,OR51F1,mRNA
12496,OR51F2,mRNA
12497,OR51G1,mRNA
12498,OR51G2,mRNA
12499,OR51I1,mRNA
12500,OR51I2,mRNA
12501,OR51L1,mRNA
12502,OR51M1,mRNA
12503,OR51Q1,mRNA
12504,OR51S1,mRNA
12505,OR51T1,mRNA
12506,OR51V1,mRNA
12507,OR52A1,mRNA
12508,OR52A4,mRNA
12509,OR52A5,mRNA
12510,OR52B2,mRNA
12511,OR52B4,mRNA
12512,OR52B6,mRNA
12513,OR52D1,mRNA
12514,OR52E2,mRNA
12515,OR52E4,mRNA
12516,OR52E6,mRNA
12517,OR52E8,mRNA
12518,OR52H1,mRNA
12519,OR52I1,mRNA
12520,OR52I2,mRNA
12521,OR52J3,mRNA
12522,OR52K1,mRNA
12523,OR52K2,mRNA
12524,OR52L1,mRNA
12525,OR52M1,mRNA
12526,OR52N1,mRNA
12527,OR52N2,mRNA
12528,OR52N4,mRNA
12529,OR52N5,mRNA
12530,OR52R1,mRNA
12531,OR52W1,mRNA
12532,OR56A1,mRNA
12533,OR56A3,mRNA
12534,OR56A4,mRNA
12535,OR56A5,mRNA
12536,OR56B1,mRNA
12537,OR56B4,mRNA
12538,OR5A1,mRNA
12539,OR5A2,mRNA
12540,OR5AC2,mRNA
12541,OR5AK2,mRNA
12542,OR5AN1,mRNA
12543,OR5AP2,mRNA
12544,OR5AR1,mRNA
12545,OR5AS1,mRNA
12546,OR5AU1,mRNA
12547,OR5B12,mRNA
12548,OR5B17,mRNA
12549,OR5B21,mRNA
12550,OR5B2,mRNA
12551,OR5B3,mRNA
12552,OR5C1,mRNA
12553,OR5D13,mRNA
12554,OR5D14,mRNA
12555,OR5D16,mRNA
12556,OR5D18,mRNA
12557,OR5E1P,mRNA
12558,OR5F1,mRNA
12559,OR5H14,mRNA
12560,OR5H15,mRNA
12561,OR5H1,mRNA
12562,OR5H2,mRNA
12563,OR5H6,mRNA
12564,OR5I1,mRNA
12565,OR5J2,mRNA
12566,OR5K1,mRNA
12567,OR5K2,mRNA
12568,OR5K3,mRNA
12569,OR5K4,mRNA
12570,OR5L1,mRNA
12571,OR5L2,mRNA
12572,OR5M10,mRNA
12573,OR5M11,mRNA
12574,OR5M1,mRNA
12575,OR5M3,mRNA
12576,OR5M8,mRNA
12577,OR5M9,mRNA
12578,OR5P2,mRNA
12579,OR5P3,mRNA
12580,OR5R1,mRNA
12581,OR5T1,mRNA
12582,OR5T2,mRNA
12583,OR5T3,mRNA
12584,OR5V1,mRNA
12585,OR5W2,mRNA
12586,OR6A2,mRNA
12587,OR6B1,mRNA
12588,OR6B2,mRNA
12589,OR6B3,mRNA
12590,OR6C1,mRNA
12591,OR6C2,mRNA
12592,OR6C3,mRNA
12593,OR6C4,mRNA
12594,OR6C65,mRNA
12595,OR6C68,mRNA
12596,OR6C6,mRNA
12597,OR6C70,mRNA
12598,OR6C74,mRNA
12599,OR6C75,mRNA
12600,OR6C76,mRNA
12601,OR6F1,mRNA
12602,OR6K2,mRNA
12603,OR6K3,mRNA
12604,OR6K6,mRNA
12605,OR6M1,mRNA
12606,OR6N1,mRNA
12607,OR6N2,mRNA
12608,OR6P1,mRNA
12609,OR6Q1,mRNA
12610,OR6S1,mRNA
12611,OR6T1,mRNA
12612,OR6V1,mRNA
12613,OR6W1P,mRNA
12614,OR6X1,mRNA
12615,OR6Y1,mRNA
12616,OR7A10,mRNA
12617,OR7A17,mRNA
12618,OR7A5,mRNA
12619,OR7C1,mRNA
12620,OR7C2,mRNA
12621,OR7D2,mRNA
12622,OR7D4,mRNA
12623,OR7E156P,mRNA
12624,OR7E24,mRNA
12625,OR7E37P,mRNA
12626,OR7E5P,mRNA
12627,OR7E91P,mRNA
12628,OR7G1,mRNA
12629,OR7G2,mRNA
12630,OR7G3,mRNA
12631,OR8A1,mRNA
12632,OR8B12,mRNA
12633,OR8B2,mRNA
12634,OR8B3,mRNA
12635,OR8B4,mRNA
12636,OR8B8,mRNA
12637,OR8D1,mRNA
12638,OR8D2,mRNA
12639,OR8D4,mRNA
12640,OR8G2,mRNA
12641,OR8G5,mRNA
12642,OR8H1,mRNA
12643,OR8H2,mRNA
12644,OR8H3,mRNA
12645,OR8I2,mRNA
12646,OR8J1,mRNA
12647,OR8J3,mRNA
12648,OR8K1,mRNA
12649,OR8K3,mRNA
12650,OR8K5,mRNA
12651,OR8S1,mRNA
12652,OR8U1,mRNA
12653,OR9A2,mRNA
12654,OR9A4,mRNA
12655,OR9G4,mRNA
12656,OR9G9,mRNA
12657,OR9I1,mRNA
12658,OR9K2,mRNA
12659,OR9Q1,mRNA
12660,OR9Q2,mRNA
12661,ORAI1,mRNA
12662,ORAI2,mRNA
12663,ORAI3,mRNA
12664,ORAOV1,mRNA
12665,ORC1L,mRNA
12666,ORC2L,mRNA
12667,ORC3L,mRNA
12668,ORC4L,mRNA
12669,ORC5L,mRNA
12670,ORC6L,mRNA
12671,ORM1,mRNA
12672,ORM2,mRNA
12673,ORMDL1,mRNA
12674,ORMDL2,mRNA
12675,ORMDL3,mRNA
12676,OS9,mRNA
12677,OSBP2,mRNA
12678,OSBPL10,mRNA
12679,OSBPL11,mRNA
12680,OSBPL1A,mRNA
12681,OSBPL2,mRNA
12682,OSBPL3,mRNA
12683,OSBPL5,mRNA
12684,OSBPL6,mRNA
12685,OSBPL7,mRNA
12686,OSBPL8,mRNA
12687,OSBPL9,mRNA
12688,OSBP,mRNA
12689,OSCAR,mRNA
12690,OSCP1,mRNA
12691,OSGEPL1,mRNA
12692,OSGEP,mRNA
12693,OSGIN1,mRNA
12694,OSGIN2,mRNA
12695,OSMR,mRNA
12696,OSM,mRNA
12697,OSR1,mRNA
12698,OSR2,mRNA
12699,OST4,mRNA
12700,OSTBETA,mRNA
12701,OSTCL,mRNA
12702,OSTC,mRNA
12703,OSTF1,mRNA
12704,OSTM1,mRNA
12705,OSTN,mRNA
12706,OSTalpha,mRNA
12707,OTC,mRNA
12708,OTOA,mRNA
12709,OTOF,mRNA
12710,OTOL1,mRNA
12711,OTOP1,mRNA
12712,OTOP2,mRNA
12713,OTOP3,mRNA
12714,OTOR,mRNA
12715,OTOS,mRNA
12716,OTP,mRNA
12717,OTUB1,mRNA
12718,OTUB2,mRNA
12719,OTUD1,mRNA
12720,OTUD3,mRNA
12721,OTUD4,mRNA
12722,OTUD5,mRNA
12723,OTUD6A,mRNA
12724,OTUD6B,mRNA
12725,OTUD7A,mRNA
12726,OTUD7B,mRNA
12727,OTX1,mRNA
12728,OTX2,mRNA
12729,OVCA2,mRNA
12730,OVCH1,mRNA
12731,OVCH2,mRNA
12732,OVGP1,mRNA
12733,OVOL1,mRNA
12734,OVOL2,mRNA
12735,OXA1L,mRNA
12736,OXCT1,mRNA
12737,OXCT2,mRNA
12738,OXER1,mRNA
12739,OXGR1,mRNA
12740,OXNAD1,mRNA
12741,OXR1,mRNA
12742,OXSM,mRNA
12743,OXSR1,mRNA
12744,OXTR,mRNA
12745,OXT,mRNA
12746,P2RX1,mRNA
12747,P2RX2,mRNA
12748,P2RX3,mRNA
12749,P2RX4,mRNA
12750,P2RX5,mRNA
12751,P2RX6,mRNA
12752,P2RX7,mRNA
12753,P2RY10,mRNA
12754,P2RY11,mRNA
12755,P2RY12,mRNA
12756,P2RY13,mRNA
12757,P2RY14,mRNA
12758,P2RY1,mRNA
12759,P2RY2,mRNA
12760,P2RY4,mRNA
12761,P2RY6,mRNA
12762,P2RY8,mRNA
12763,P4HA1,mRNA
12764,P4HA2,mRNA
12765,P4HA3,mRNA
12766,P4HB,mRNA
12767,P4HTM,mRNA
12768,P704P,mRNA
12769,PA2G4P4,mRNA
12770,PA2G4,mRNA
12771,PAAF1,mRNA
12772,PABPC1L2A,mRNA
12773,PABPC1L2B,mRNA
12774,PABPC1L,mRNA
12775,PABPC1P2,mRNA
12776,PABPC1,mRNA
12777,PABPC3,mRNA
12778,PABPC4L,mRNA
12779,PABPC4,mRNA
12780,PABPC5,mRNA
12781,PABPN1L,mRNA
12782,PABPN1,mRNA
12783,PACRGL,mRNA
12784,PACRG,mRNA
12785,PACS1,mRNA
12786,PACS2,mRNA
12787,PACSIN1,mRNA
12788,PACSIN2,mRNA
12789,PACSIN3,mRNA
12790,PADI1,mRNA
12791,PADI2,mRNA
12792,PADI3,mRNA
12793,PADI4,mRNA
12794,PADI6,mRNA
12795,PAEP,mRNA
12796,PAF1,mRNA
12797,PAFAH1B1,mRNA
12798,PAFAH1B2,mRNA
12799,PAFAH1B3,mRNA
12800,PAFAH2,mRNA
12801,PAG1,mRNA
12802,PAGE1,mRNA
12803,PAGE2B,mRNA
12804,PAGE2,mRNA
12805,PAGE3,mRNA
12806,PAGE4,mRNA
12807,PAGE5,mRNA
12808,PAH,mRNA
12809,PAICS,mRNA
12810,PAIP1,mRNA
12811,PAIP2B,mRNA
12812,PAIP2,mRNA
12813,PAK1IP1,mRNA
12814,PAK1,mRNA
12815,PAK2,mRNA
12816,PAK3,mRNA
12817,PAK4,mRNA
12818,PAK6,mRNA
12819,PAK7,mRNA
12820,PALB2,mRNA
12821,PALLD,mRNA
12822,PALM2-AKAP2,mRNA
12823,PALM2,mRNA
12824,PALM3,mRNA
12825,PALMD,mRNA
12826,PALM,mRNA
12827,PAMR1,mRNA
12828,PAM,mRNA
12829,PAN2,mRNA
12830,PAN3,mRNA
12831,PANK1,mRNA
12832,PANK2,mRNA
12833,PANK3,mRNA
12834,PANK4,mRNA
12835,PANX1,mRNA
12836,PANX2,mRNA
12837,PANX3,mRNA
12838,PAOX,mRNA
12839,PAPD4,mRNA
12840,PAPD5,mRNA
12841,PAPD7,mRNA
12842,PAPLN,mRNA
12843,PAPL,mRNA
12844,PAPOLA,mRNA
12845,PAPOLB,mRNA
12846,PAPOLG,mRNA
12847,PAPPA2,mRNA
12848,PAPPA,mRNA
12849,PAPSS1,mRNA
12850,PAPSS2,mRNA
12851,PAQR3,mRNA
12852,PAQR4,mRNA
12853,PAQR5,mRNA
12854,PAQR6,mRNA
12855,PAQR7,mRNA
12856,PAQR8,mRNA
12857,PAQR9,mRNA
12858,PAR-SN,mRNA
12859,PAR1,mRNA
12860,PAR4,mRNA
12861,PAR5,mRNA
12862,PARD3B,mRNA
12863,PARD3,mRNA
12864,PARD6A,mRNA
12865,PARD6B,mRNA
12866,PARD6G,mRNA
12867,PARG,mRNA
12868,PARK2,mRNA
12869,PARK7,mRNA
12870,PARL,mRNA
12871,PARM1,mRNA
12872,PARN,mRNA
12873,PARP10,mRNA
12874,PARP11,mRNA
12875,PARP12,mRNA
12876,PARP14,mRNA
12877,PARP15,mRNA
12878,PARP16,mRNA
12879,PARP1,mRNA
12880,PARP2,mRNA
12881,PARP3,mRNA
12882,PARP4,mRNA
12883,PARP6,mRNA
12884,PARP8,mRNA
12885,PARP9,mRNA
12886,PARS2,mRNA
12887,PART1,mRNA
12888,PARVA,mRNA
12889,PARVB,mRNA
12890,PARVG,mRNA
12891,PASD1,mRNA
12892,PASK,mRNA
12893,PATE1,mRNA
12894,PATE2,mRNA
12895,PATE3,mRNA
12896,PATE4,mRNA
12897,PATL1,mRNA
12898,PATL2,mRNA
12899,PATZ1,mRNA
12900,PAWR,mRNA
12901,PAX1,mRNA
12902,PAX2,mRNA
12903,PAX3,mRNA
12904,PAX4,mRNA
12905,PAX5,mRNA
12906,PAX6,mRNA
12907,PAX7,mRNA
12908,PAX8,mRNA
12909,PAX9,mRNA
12910,PAXIP1,mRNA
12911,PBK,mRNA
12912,PBLD,mRNA
12913,PBOV1,mRNA
12914,PBRM1,mRNA
12915,PBX1,mRNA
12916,PBX2,mRNA
12917,PBX3,mRNA
12918,PBX4,mRNA
12919,PBXIP1,mRNA
12920,PCA3,mRNA
12921,PCBD1,mRNA
12922,PCBD2,mRNA
12923,PCBP1,mRNA
12924,PCBP2,mRNA
12925,PCBP3,mRNA
12926,PCBP4,mRNA
12927,PCCA,mRNA
12928,PCCB,mRNA
12929,PCDH10,mRNA
12930,PCDH11X,mRNA
12931,PCDH11Y,mRNA
12932,PCDH12,mRNA
12933,PCDH15,mRNA
12934,PCDH17,mRNA
12935,PCDH18,mRNA
12936,PCDH19,mRNA
12937,PCDH1,mRNA
12938,PCDH20,mRNA
12939,PCDH7,mRNA
12940,PCDH8,mRNA
12941,PCDH9,mRNA
12942,PCDHA10,mRNA
12943,PCDHA11,mRNA
12944,PCDHA12,mRNA
12945,PCDHA13,mRNA
12946,PCDHA1,mRNA
12947,PCDHA2,mRNA
12948,PCDHA3,mRNA
12949,PCDHA4,mRNA
12950,PCDHA5,mRNA
12951,PCDHA6,mRNA
12952,PCDHA7,mRNA
12953,PCDHA8,mRNA
12954,PCDHA9,mRNA
12955,PCDHAC1,mRNA
12956,PCDHAC2,mRNA
12957,PCDHB10,mRNA
12958,PCDHB11,mRNA
12959,PCDHB12,mRNA
12960,PCDHB13,mRNA
12961,PCDHB14,mRNA
12962,PCDHB15,mRNA
12963,PCDHB16,mRNA
12964,PCDHB17,mRNA
12965,PCDHB18,mRNA
12966,PCDHB19P,mRNA
12967,PCDHB1,mRNA
12968,PCDHB2,mRNA
12969,PCDHB3,mRNA
12970,PCDHB4,mRNA
12971,PCDHB5,mRNA
12972,PCDHB6,mRNA
12973,PCDHB7,mRNA
12974,PCDHB8,mRNA
12975,PCDHB9,mRNA
12976,PCDHGA10,mRNA
12977,PCDHGA11,mRNA
12978,PCDHGA12,mRNA
12979,PCDHGA1,mRNA
12980,PCDHGA2,mRNA
12981,PCDHGA3,mRNA
12982,PCDHGA4,mRNA
12983,PCDHGA5,mRNA
12984,PCDHGA6,mRNA
12985,PCDHGA7,mRNA
12986,PCDHGA8,mRNA
12987,PCDHGA9,mRNA
12988,PCDHGB1,mRNA
12989,PCDHGB2,mRNA
12990,PCDHGB3,mRNA
12991,PCDHGB4,mRNA
12992,PCDHGB5,mRNA
12993,PCDHGB6,mRNA
12994,PCDHGB7,mRNA
12995,PCDHGB8P,mRNA
12996,PCDHGC3,mRNA
12997,PCDHGC4,mRNA
12998,PCDHGC5,mRNA
12999,PCDP1,mRNA
13000,PCF11,mRNA
13001,PCGEM1,mRNA
13002,PCGF1,mRNA
13003,PCGF2,mRNA
13004,PCGF3,mRNA
13005,PCGF5,mRNA
13006,PCGF6,mRNA
13007,PCID2,mRNA
13008,PCIF1,mRNA
13009,PCK1,mRNA
13010,PCK2,mRNA
13011,PCLO,mRNA
13012,PCM1,mRNA
13013,PCMT1,mRNA
13014,PCMTD1,mRNA
13015,PCMTD2,mRNA
13016,PCNAP1,mRNA
13017,PCNA,mRNA
13018,PCNP,mRNA
13019,PCNT,mRNA
13020,PCNXL2,mRNA
13021,PCNXL3,mRNA
13022,PCNX,mRNA
13023,PCOLCE2,mRNA
13024,PCOLCE,mRNA
13025,PCOTH,mRNA
13026,PCP2,mRNA
13027,PCP4L1,mRNA
13028,PCP4,mRNA
13029,PCSK1N,mRNA
13030,PCSK1,mRNA
13031,PCSK2,mRNA
13032,PCSK4,mRNA
13033,PCSK5,mRNA
13034,PCSK6,mRNA
13035,PCSK7,mRNA
13036,PCSK9,mRNA
13037,PCTP,mRNA
13038,PCYOX1L,mRNA
13039,PCYOX1,mRNA
13040,PCYT1A,mRNA
13041,PCYT1B,mRNA
13042,PCYT2,mRNA
13043,PC,mRNA
13044,PDAP1,mRNA
13045,PDCD10,mRNA
13046,PDCD11,mRNA
13047,PDCD1LG2,mRNA
13048,PDCD1,mRNA
13049,PDCD2L,mRNA
13050,PDCD2,mRNA
13051,PDCD4,mRNA
13052,PDCD5,mRNA
13053,PDCD6IP,mRNA
13054,PDCD6,mRNA
13055,PDCD7,mRNA
13056,PDCL2,mRNA
13057,PDCL3,mRNA
13058,PDCL,mRNA
13059,PDC,mRNA
13060,PDDC1,mRNA
13061,PDE10A,mRNA
13062,PDE11A,mRNA
13063,PDE12,mRNA
13064,PDE1A,mRNA
13065,PDE1B,mRNA
13066,PDE1C,mRNA
13067,PDE2A,mRNA
13068,PDE3A,mRNA
13069,PDE3B,mRNA
13070,PDE4A,mRNA
13071,PDE4B,mRNA
13072,PDE4C,mRNA
13073,PDE4DIP,mRNA
13074,PDE4D,mRNA
13075,PDE5A,mRNA
13076,PDE6A,mRNA
13077,PDE6B,mRNA
13078,PDE6C,mRNA
13079,PDE6D,mRNA
13080,PDE6G,mRNA
13081,PDE6H,mRNA
13082,PDE7A,mRNA
13083,PDE7B,mRNA
13084,PDE8A,mRNA
13085,PDE8B,mRNA
13086,PDE9A,mRNA
13087,PDF,mRNA
13088,PDGFA,mRNA
13089,PDGFB,mRNA
13090,PDGFC,mRNA
13091,PDGFD,mRNA
13092,PDGFRA,mRNA
13093,PDGFRB,mRNA
13094,PDGFRL,mRNA
13095,PDHA1,mRNA
13096,PDHA2,mRNA
13097,PDHB,mRNA
13098,PDHX,mRNA
13099,PDIA2,mRNA
13100,PDIA3P,mRNA
13101,PDIA3,mRNA
13102,PDIA4,mRNA
13103,PDIA5,mRNA
13104,PDIA6,mRNA
13105,PDIK1L,mRNA
13106,PDILT,mRNA
13107,PDK1,mRNA
13108,PDK2,mRNA
13109,PDK3,mRNA
13110,PDK4,mRNA
13111,PDLIM1,mRNA
13112,PDLIM2,mRNA
13113,PDLIM3,mRNA
13114,PDLIM4,mRNA
13115,PDLIM5,mRNA
13116,PDLIM7,mRNA
13117,PDP1,mRNA
13118,PDP2,mRNA
13119,PDPK1,mRNA
13120,PDPN,mRNA
13121,PDPR,mRNA
13122,PDRG1,mRNA
13123,PDS5A,mRNA
13124,PDS5B,mRNA
13125,PDSS1,mRNA
13126,PDSS2,mRNA
13127,PDX1,mRNA
13128,PDXDC1,mRNA
13129,PDXDC2,mRNA
13130,PDXK,mRNA
13131,PDXP,mRNA
13132,PDYN,mRNA
13133,PDZD11,mRNA
13134,PDZD2,mRNA
13135,PDZD3,mRNA
13136,PDZD4,mRNA
13137,PDZD7,mRNA
13138,PDZD8,mRNA
13139,PDZD9,mRNA
13140,PDZK1IP1,mRNA
13141,PDZK1P1,mRNA
13142,PDZK1,mRNA
13143,PDZRN3,mRNA
13144,PDZRN4,mRNA
13145,PEA15,mRNA
13146,PEAR1,mRNA
13147,PEBP1,mRNA
13148,PEBP4,mRNA
13149,PECAM1,mRNA
13150,PECI,mRNA
13151,PECR,mRNA
13152,PEF1,mRNA
13153,PEG10,mRNA
13154,PEG3AS,mRNA
13155,PEG3,mRNA
13156,PELI1,mRNA
13157,PELI2,mRNA
13158,PELI3,mRNA
13159,PELO,mRNA
13160,PELP1,mRNA
13161,PEMT,mRNA
13162,PENK,mRNA
13163,PEPD,mRNA
13164,PER1,mRNA
13165,PER2,mRNA
13166,PER3,mRNA
13167,PER4,mRNA
13168,PERP,mRNA
13169,PES1,mRNA
13170,PET112L,mRNA
13171,PEX10,mRNA
13172,PEX11A,mRNA
13173,PEX11B,mRNA
13174,PEX11G,mRNA
13175,PEX12,mRNA
13176,PEX13,mRNA
13177,PEX14,mRNA
13178,PEX16,mRNA
13179,PEX19,mRNA
13180,PEX1,mRNA
13181,PEX26,mRNA
13182,PEX2,mRNA
13183,PEX3,mRNA
13184,PEX5L,mRNA
13185,PEX5,mRNA
13186,PEX6,mRNA
13187,PEX7,mRNA
13188,PF4V1,mRNA
13189,PF4,mRNA
13190,PFAS,mRNA
13191,PFDN1,mRNA
13192,PFDN2,mRNA
13193,PFDN4,mRNA
13194,PFDN5,mRNA
13195,PFDN6,mRNA
13196,PFKFB1,mRNA
13197,PFKFB2,mRNA
13198,PFKFB3,mRNA
13199,PFKFB4,mRNA
13200,PFKL,mRNA
13201,PFKM,mRNA
13202,PFKP,mRNA
13203,PFN1,mRNA
13204,PFN2,mRNA
13205,PFN3,mRNA
13206,PFN4,mRNA
13207,PGA3,mRNA
13208,PGA4,mRNA
13209,PGA5,mRNA
13210,PGAM1,mRNA
13211,PGAM2,mRNA
13212,PGAM4,mRNA
13213,PGAM5,mRNA
13214,PGAP1,mRNA
13215,PGAP2,mRNA
13216,PGAP3,mRNA
13217,PGBD1,mRNA
13218,PGBD2,mRNA
13219,PGBD3,mRNA
13220,PGBD4,mRNA
13221,PGBD5,mRNA
13222,PGCP,mRNA
13223,PGC,mRNA
13224,PGD,mRNA
13225,PGF,mRNA
13226,PGGT1B,mRNA
13227,PGK1,mRNA
13228,PGK2,mRNA
13229,PGLS,mRNA
13230,PGLYRP1,mRNA
13231,PGLYRP2,mRNA
13232,PGLYRP3,mRNA
13233,PGLYRP4,mRNA
13234,PGM1,mRNA
13235,PGM2L1,mRNA
13236,PGM2,mRNA
13237,PGM3,mRNA
13238,PGM5P2,mRNA
13239,PGM5,mRNA
13240,PGPEP1L,mRNA
13241,PGPEP1,mRNA
13242,PGP,mRNA
13243,PGRMC1,mRNA
13244,PGRMC2,mRNA
13245,PGR,mRNA
13246,PGS1,mRNA
13247,PHACTR1,mRNA
13248,PHACTR2,mRNA
13249,PHACTR3,mRNA
13250,PHACTR4,mRNA
13251,PHAX,mRNA
13252,PHB2,mRNA
13253,PHB,mRNA
13254,PHC1,mRNA
13255,PHC2,mRNA
13256,PHC3,mRNA
13257,PHEX,mRNA
13258,PHF10,mRNA
13259,PHF11,mRNA
13260,PHF12,mRNA
13261,PHF13,mRNA
13262,PHF14,mRNA
13263,PHF15,mRNA
13264,PHF16,mRNA
13265,PHF17,mRNA
13266,PHF19,mRNA
13267,PHF1,mRNA
13268,PHF20L1,mRNA
13269,PHF20,mRNA
13270,PHF21A,mRNA
13271,PHF21B,mRNA
13272,PHF23,mRNA
13273,PHF2,mRNA
13274,PHF3,mRNA
13275,PHF5A,mRNA
13276,PHF6,mRNA
13277,PHF7,mRNA
13278,PHF8,mRNA
13279,PHGDH,mRNA
13280,PHGR1,mRNA
13281,PHIP,mRNA
13282,PHKA1,mRNA
13283,PHKA2,mRNA
13284,PHKB,mRNA
13285,PHKG1,mRNA
13286,PHKG2,mRNA
13287,PHLDA1,mRNA
13288,PHLDA2,mRNA
13289,PHLDA3,mRNA
13290,PHLDB1,mRNA
13291,PHLDB2,mRNA
13292,PHLDB3,mRNA
13293,PHLPP1,mRNA
13294,PHLPP2,mRNA
13295,PHOSPHO1,mRNA
13296,PHOSPHO2,mRNA
13297,PHOX2A,mRNA
13298,PHOX2B,mRNA
13299,PHPT1,mRNA
13300,PHRF1,mRNA
13301,PHTF1,mRNA
13302,PHTF2,mRNA
13303,PHYHD1,mRNA
13304,PHYHIPL,mRNA
13305,PHYHIP,mRNA
13306,PHYH,mRNA
13307,PI15,mRNA
13308,PI16,mRNA
13309,PI3,mRNA
13310,PI4K2A,mRNA
13311,PI4K2B,mRNA
13312,PI4KAP1,mRNA
13313,PI4KAP2,mRNA
13314,PI4KA,mRNA
13315,PI4KB,mRNA
13316,PIAS1,mRNA
13317,PIAS2,mRNA
13318,PIAS3,mRNA
13319,PIAS4,mRNA
13320,PIBF1,mRNA
13321,PICALM,mRNA
13322,PICK1,mRNA
13323,PID1,mRNA
13324,PIF1,mRNA
13325,PIGA,mRNA
13326,PIGB,mRNA
13327,PIGC,mRNA
13328,PIGF,mRNA
13329,PIGG,mRNA
13330,PIGH,mRNA
13331,PIGK,mRNA
13332,PIGL,mRNA
13333,PIGM,mRNA
13334,PIGN,mRNA
13335,PIGO,mRNA
13336,PIGP,mRNA
13337,PIGQ,mRNA
13338,PIGR,mRNA
13339,PIGS,mRNA
13340,PIGT,mRNA
13341,PIGU,mRNA
13342,PIGV,mRNA
13343,PIGW,mRNA
13344,PIGX,mRNA
13345,PIGY,mRNA
13346,PIGZ,mRNA
13347,PIH1D1,mRNA
13348,PIH1D2,mRNA
13349,PIK3AP1,mRNA
13350,PIK3C2A,mRNA
13351,PIK3C2B,mRNA
13352,PIK3C2G,mRNA
13353,PIK3C3,mRNA
13354,PIK3CA,mRNA
13355,PIK3CB,mRNA
13356,PIK3CD,mRNA
13357,PIK3CG,mRNA
13358,PIK3IP1,mRNA
13359,PIK3R1,mRNA
13360,PIK3R2,mRNA
13361,PIK3R3,mRNA
13362,PIK3R4,mRNA
13363,PIK3R5,mRNA
13364,PIK3R6,mRNA
13365,PIKFYVE,mRNA
13366,PILRA,mRNA
13367,PILRB,mRNA
13368,PIM1,mRNA
13369,PIM2,mRNA
13370,PIM3,mRNA
13371,PIN1L,mRNA
13372,PIN1,mRNA
13373,PIN4,mRNA
13374,PINK1,mRNA
13375,PINX1,mRNA
13376,PION,mRNA
13377,PIP4K2A,mRNA
13378,PIP4K2B,mRNA
13379,PIP4K2C,mRNA
13380,PIP5K1A,mRNA
13381,PIP5K1B,mRNA
13382,PIP5K1C,mRNA
13383,PIP5K1P1,mRNA
13384,PIP5KL1,mRNA
13385,PIPOX,mRNA
13386,PIPSL,mRNA
13387,PIP,mRNA
13388,PIRT,mRNA
13389,PIR,mRNA
13390,PISD,mRNA
13391,PISRT1,mRNA
13392,PITPNA,mRNA
13393,PITPNB,mRNA
13394,PITPNC1,mRNA
13395,PITPNM1,mRNA
13396,PITPNM2,mRNA
13397,PITPNM3,mRNA
13398,PITRM1,mRNA
13399,PITX1,mRNA
13400,PITX2,mRNA
13401,PITX3,mRNA
13402,PIWIL1,mRNA
13403,PIWIL2,mRNA
13404,PIWIL3,mRNA
13405,PIWIL4,mRNA
13406,PJA1,mRNA
13407,PJA2,mRNA
13408,PKD1L1,mRNA
13409,PKD1L2,mRNA
13410,PKD1L3,mRNA
