node_id,name,omic_type
10233,LRRC49,mRNA
10234,LRRC4B,mRNA
10235,LRRC4C,mRNA
10236,LRRC4,mRNA
10237,LRRC50,mRNA
10238,LRRC52,mRNA
10239,LRRC55,mRNA
10240,LRRC56,mRNA
10241,LRRC57,mRNA
10242,LRRC58,mRNA
10243,LRRC59,mRNA
10244,LRRC61,mRNA
10245,LRRC66,mRNA
10246,LRRC67,mRNA
10247,LRRC69,mRNA
10248,LRRC6,mRNA
10249,LRRC70,mRNA
10250,LRRC7,mRNA
10251,LRRC8A,mRNA
10252,LRRC8B,mRNA
10253,LRRC8C,mRNA
10254,LRRC8D,mRNA
10255,LRRC8E,mRNA
10256,LRRCC1,mRNA
10257,LRRFIP1,mRNA
10258,LRRFIP2,mRNA
10259,LRRIQ1,mRNA
10260,LRRIQ3,mRNA
10261,LRRIQ4,mRNA
10262,LRRK1,mRNA
10263,LRRK2,mRNA
10264,LRRN1,mRNA
10265,LRRN2,mRNA
10266,LRRN3,mRNA
10267,LRRN4CL,mRNA
10268,LRRN4,mRNA
10269,LRRTM1,mRNA
10270,LRRTM2,mRNA
10271,LRRTM3,mRNA
10272,LRRTM4,mRNA
10273,LRSAM1,mRNA
10274,LRTM1,mRNA
10275,LRTM2,mRNA
10276,LRTOMT,mRNA
10277,LRWD1,mRNA
10278,LSAMP,mRNA
10279,LSG1,mRNA
10280,LSM10,mRNA
10281,LSM11,mRNA
10282,LSM12,mRNA
10283,LSM14A,mRNA
10284,LSM14B,mRNA
10285,LSM1,mRNA
10286,LSM2,mRNA
10287,LSM3,mRNA
10288,LSM4,mRNA
10289,LSM5,mRNA
10290,LSM6,mRNA
10291,LSM7,mRNA
10292,LSMD1,mRNA
10293,LSP1,mRNA
10294,LSR,mRNA
10295,LSS,mRNA
10296,LST-3TM12,mRNA
10297,LST1,mRNA
10298,LTA4H,mRNA
10299,LTA,mRNA
10300,LTB4R2,mRNA
10301,LTB4R,mRNA
10302,LTBP1,mRNA
10303,LTBP2,mRNA
10304,LTBP3,mRNA
10305,LTBP4,mRNA
10306,LTBR,mRNA
10307,LTB,mRNA
10308,LTC4S,mRNA
10309,LTF,mRNA
10310,LTK,mRNA
10311,LTV1,mRNA
10312,LUC7L2,mRNA
10313,LUC7L3,mRNA
10314,LUC7L,mRNA
10315,LUM,mRNA
10316,LUZP1,mRNA
10317,LUZP2,mRNA
10318,LUZP4,mRNA
10319,LUZP6,mRNA
10320,LXN,mRNA
10321,LY6D,mRNA
10322,LY6E,mRNA
10323,LY6G5B,mRNA
10324,LY6G5C,mRNA
10325,LY6G6C,mRNA
10326,LY6G6D,mRNA
10327,LY6G6E,mRNA
10328,LY6G6F,mRNA
10329,LY6H,mRNA
10330,LY6K,mRNA
10331,LY75,mRNA
10332,LY86,mRNA
10333,LY96,mRNA
10334,LY9,mRNA
10335,LYAR,mRNA
10336,LYG1,mRNA
10337,LYG2,mRNA
10338,LYL1,mRNA
10339,LYNX1,mRNA
10340,LYN,mRNA
10341,LYPD1,mRNA
10342,LYPD2,mRNA
10343,LYPD3,mRNA
10344,LYPD4,mRNA
10345,LYPD5,mRNA
10346,LYPD6B,mRNA
10347,LYPD6,mRNA
10348,LYPLA1,mRNA
10349,LYPLA2P1,mRNA
10350,LYPLA2,mRNA
10351,LYPLAL1,mRNA
10352,LYRM1,mRNA
10353,LYRM2,mRNA
10354,LYRM4,mRNA
10355,LYRM5,mRNA
10356,LYRM7,mRNA
10357,LYSMD1,mRNA
10358,LYSMD2,mRNA
10359,LYSMD3,mRNA
10360,LYSMD4,mRNA
10361,LYST,mRNA
10362,LYVE1,mRNA
10363,LYZL1,mRNA
10364,LYZL2,mRNA
10365,LYZL4,mRNA
10366,LYZL6,mRNA
10367,LYZ,mRNA
10368,LZIC,mRNA
10369,LZTFL1,mRNA
10370,LZTR1,mRNA
10371,LZTS1,mRNA
10372,LZTS2,mRNA
10373,M6PR,mRNA
10374,MAB21L1,mRNA
10375,MAB21L2,mRNA
10376,MACC1,mRNA
10377,MACF1,mRNA
10378,MACROD1,mRNA
10379,MACROD2,mRNA
10380,MAD1L1,mRNA
10381,MAD2L1BP,mRNA
10382,MAD2L1,mRNA
10383,MAD2L2,mRNA
10384,MADCAM1,mRNA
10385,MADD,mRNA
10386,MAEA,mRNA
10387,MAEL,mRNA
10388,MAF1,mRNA
10389,MAFA,mRNA
10390,MAFB,mRNA
10391,MAFF,mRNA
10392,MAFG,mRNA
10393,MAFK,mRNA
10394,MAF,mRNA
10395,MAGEA10,mRNA
10396,MAGEA11,mRNA
10397,MAGEA12,mRNA
10398,MAGEA1,mRNA
10399,MAGEA2,mRNA
10400,MAGEA3,mRNA
10401,MAGEA4,mRNA
10402,MAGEA5,mRNA
10403,MAGEA6,mRNA
10404,MAGEA8,mRNA
10405,MAGEA9B,mRNA
10406,MAGEB10,mRNA
10407,MAGEB16,mRNA
10408,MAGEB18,mRNA
10409,MAGEB1,mRNA
10410,MAGEB2,mRNA
10411,MAGEB3,mRNA
10412,MAGEB4,mRNA
10413,MAGEB6,mRNA
10414,MAGEC1,mRNA
10415,MAGEC2,mRNA
10416,MAGEC3,mRNA
10417,MAGED1,mRNA
10418,MAGED2,mRNA
10419,MAGED4B,mRNA
10420,MAGED4,mRNA
10421,MAGEE1,mRNA
10422,MAGEE2,mRNA
10423,MAGEF1,mRNA
10424,MAGEH1,mRNA
10425,MAGEL2,mRNA
10426,MAGI1,mRNA
10427,MAGI2,mRNA
10428,MAGI3,mRNA
10429,MAGIX,mRNA
10430,MAGOHB,mRNA
10431,MAGOH,mRNA
10432,MAGT1,mRNA
10433,MAG,mRNA
10434,MAK16,mRNA
10435,MAK,mRNA
10436,MAL2,mRNA
10437,MALAT1,mRNA
10438,MALL,mRNA
10439,MALT1,mRNA
10440,MAL,mRNA
10441,MAMDC2,mRNA
10442,MAMDC4,mRNA
10443,MAML1,mRNA
10444,MAML2,mRNA
10445,MAML3,mRNA
10446,MAMLD1,mRNA
10447,MAMSTR,mRNA
10448,MAN1A1,mRNA
10449,MAN1A2,mRNA
10450,MAN1B1,mRNA
10451,MAN1C1,mRNA
10452,MAN2A1,mRNA
10453,MAN2A2,mRNA
10454,MAN2B1,mRNA
10455,MAN2B2,mRNA
10456,MAN2C1,mRNA
10457,MANBAL,mRNA
10458,MANBA,mRNA
10459,MANEAL,mRNA
10460,MANEA,mRNA
10461,MANF,mRNA
10462,MANSC1,mRNA
10463,MAOA,mRNA
10464,MAOB,mRNA
10465,MAP1A,mRNA
10466,MAP1B,mRNA
10467,MAP1D,mRNA
10468,MAP1LC3A,mRNA
10469,MAP1LC3B2,mRNA
10470,MAP1LC3B,mRNA
10471,MAP1LC3C,mRNA
10472,MAP1S,mRNA
10473,MAP2K1,mRNA
10474,MAP2K2,mRNA
10475,MAP2K3,mRNA
10476,MAP2K4,mRNA
10477,MAP2K5,mRNA
10478,MAP2K6,mRNA
10479,MAP2K7,mRNA
10480,MAP2,mRNA
10481,MAP3K10,mRNA
10482,MAP3K11,mRNA
10483,MAP3K12,mRNA
10484,MAP3K13,mRNA
10485,MAP3K14,mRNA
10486,MAP3K15,mRNA
10487,MAP3K1,mRNA
10488,MAP3K2,mRNA
10489,MAP3K3,mRNA
10490,MAP3K4,mRNA
10491,MAP3K5,mRNA
10492,MAP3K6,mRNA
10493,MAP3K7,mRNA
10494,MAP3K8,mRNA
10495,MAP3K9,mRNA
10496,MAP4K1,mRNA
10497,MAP4K2,mRNA
10498,MAP4K3,mRNA
10499,MAP4K4,mRNA
10500,MAP4K5,mRNA
10501,MAP4,mRNA
10502,MAP6D1,mRNA
10503,MAP6,mRNA
10504,MAP7D1,mRNA
10505,MAP7D2,mRNA
10506,MAP7D3,mRNA
10507,MAP7,mRNA
10508,MAP9,mRNA
10509,MAPK10,mRNA
10510,MAPK11,mRNA
10511,MAPK12,mRNA
10512,MAPK13,mRNA
10513,MAPK14,mRNA
10514,MAPK15,mRNA
10515,MAPK1IP1L,mRNA
10516,MAPK1,mRNA
10517,MAPK3,mRNA
10518,MAPK4,mRNA
10519,MAPK6,mRNA
10520,MAPK7,mRNA
10521,MAPK8IP1,mRNA
10522,MAPK8IP2,mRNA
10523,MAPK8IP3,mRNA
10524,MAPK8,mRNA
10525,MAPK9,mRNA
10526,MAPKAP1,mRNA
10527,MAPKAPK2,mRNA
10528,MAPKAPK3,mRNA
10529,MAPKAPK5,mRNA
10530,MAPKBP1,mRNA
10531,MAPKSP1,mRNA
10532,MAPRE1,mRNA
10533,MAPRE2,mRNA
10534,MAPRE3,mRNA
10535,MAPT,mRNA
10536,MARCH10,mRNA
10537,MARCH11,mRNA
10538,MARCH1,mRNA
10539,MARCH2,mRNA
10540,MARCH3,mRNA
10541,MARCH4,mRNA
10542,MARCH5,mRNA
10543,MARCH6,mRNA
10544,MARCH7,mRNA
10545,MARCH8,mRNA
10546,MARCH9,mRNA
10547,MARCKSL1,mRNA
10548,MARCKS,mRNA
10549,MARCO,mRNA
10550,MARK1,mRNA
10551,MARK2,mRNA
10552,MARK3,mRNA
10553,MARK4,mRNA
10554,MARS2,mRNA
10555,MARS,mRNA
10556,MARVELD1,mRNA
10557,MARVELD2,mRNA
10558,MARVELD3,mRNA
10559,MAS1L,mRNA
10560,MAS1,mRNA
10561,MASP1,mRNA
10562,MASP2,mRNA
10563,MAST1,mRNA
10564,MAST2,mRNA
10565,MAST3,mRNA
10566,MAST4,mRNA
10567,MASTL,mRNA
10568,MAT1A,mRNA
10569,MAT2A,mRNA
10570,MAT2B,mRNA
10571,MATK,mRNA
10572,MATN1,mRNA
10573,MATN2,mRNA
10574,MATN3,mRNA
10575,MATN4,mRNA
10576,MATR3,mRNA
10577,MAVS,mRNA
10578,MAX,mRNA
10579,MAZ,mRNA
10580,MBD1,mRNA
10581,MBD2,mRNA
10582,MBD3L1,mRNA
10583,MBD3L2,mRNA
10584,MBD3L5,mRNA
10585,MBD3,mRNA
10586,MBD4,mRNA
10587,MBD5,mRNA
10588,MBD6,mRNA
10589,MBIP,mRNA
10590,MBL1P,mRNA
10591,MBL2,mRNA
10592,MBLAC1,mRNA
10593,MBLAC2,mRNA
10594,MBNL1,mRNA
10595,MBNL2,mRNA
10596,MBNL3,mRNA
10597,MBOAT1,mRNA
10598,MBOAT2,mRNA
10599,MBOAT4,mRNA
10600,MBOAT7,mRNA
10601,MBP,mRNA
10602,MBTD1,mRNA
10603,MBTPS1,mRNA
10604,MBTPS2,mRNA
10605,MB,mRNA
10606,MC1R,mRNA
10607,MC2R,mRNA
10608,MC3R,mRNA
10609,MC4R,mRNA
10610,MC5R,mRNA
10611,MCAM,mRNA
10612,MCART1,mRNA
10613,MCART2,mRNA
10614,MCART3P,mRNA
10615,MCART6,mRNA
10616,MCAT,mRNA
10617,MCCC1,mRNA
10618,MCCC2,mRNA
10619,MCCD1,mRNA
10620,MCC,mRNA
10621,MCEE,mRNA
10622,MCF2L2,mRNA
10623,MCF2L,mRNA
10624,MCF2,mRNA
10625,MCFD2,mRNA
10626,MCHR1,mRNA
10627,MCHR2,mRNA
10628,MCL1,mRNA
10629,MCM10,mRNA
10630,MCM2,mRNA
10631,MCM3APAS,mRNA
10632,MCM3AP,mRNA
10633,MCM3,mRNA
10634,MCM4,mRNA
10635,MCM5,mRNA
10636,MCM6,mRNA
10637,MCM7,mRNA
10638,MCM8,mRNA
10639,MCM9,mRNA
10640,MCOLN1,mRNA
10641,MCOLN2,mRNA
10642,MCOLN3,mRNA
10643,MCPH1,mRNA
10644,MCRS1,mRNA
10645,MCTP1,mRNA
10646,MCTP2,mRNA
10647,MCTS1,mRNA
10648,MDC1,mRNA
10649,MDFIC,mRNA
10650,MDFI,mRNA
10651,MDGA1,mRNA
10652,MDGA2,mRNA
10653,MDH1B,mRNA
10654,MDH1,mRNA
10655,MDH2,mRNA
10656,MDK,mRNA
10657,MDM1,mRNA
10658,MDM2,mRNA
10659,MDM4,mRNA
10660,MDN1,mRNA
10661,MDP1,mRNA
10662,MDS2,mRNA
10663,ME1,mRNA
10664,ME2,mRNA
10665,ME3,mRNA
10666,MEA1,mRNA
10667,MEAF6,mRNA
10668,MECOM,mRNA
10669,MECP2,mRNA
10670,MECR,mRNA
10671,MED10,mRNA
10672,MED11,mRNA
10673,MED12L,mRNA
10674,MED12,mRNA
10675,MED13L,mRNA
10676,MED13,mRNA
10677,MED14,mRNA
10678,MED15,mRNA
10679,MED16,mRNA
10680,MED17,mRNA
10681,MED18,mRNA
10682,MED19,mRNA
10683,MED1,mRNA
10684,MED20,mRNA
10685,MED21,mRNA
10686,MED22,mRNA
10687,MED23,mRNA
10688,MED24,mRNA
10689,MED25,mRNA
10690,MED26,mRNA
10691,MED27,mRNA
10692,MED28,mRNA
10693,MED29,mRNA
10694,MED30,mRNA
10695,MED31,mRNA
10696,MED4,mRNA
10697,MED6,mRNA
10698,MED7,mRNA
10699,MED8,mRNA
10700,MED9,mRNA
10701,MEF2A,mRNA
10702,MEF2B,mRNA
10703,MEF2C,mRNA
10704,MEF2D,mRNA
10705,MEFV,mRNA
10706,MEG3,mRNA
10707,MEG8,mRNA
10708,MEGF10,mRNA
10709,MEGF11,mRNA
10710,MEGF6,mRNA
10711,MEGF8,mRNA
10712,MEGF9,mRNA
10713,MEI1,mRNA
10714,MEIG1,mRNA
10715,MEIS1,mRNA
10716,MEIS2,mRNA
10717,MEIS3P1,mRNA
10718,MEIS3,mRNA
10719,MELK,mRNA
10720,MEMO1,mRNA
10721,MEN1,mRNA
10722,MEOX1,mRNA
10723,MEOX2,mRNA
10724,MEP1A,mRNA
10725,MEP1B,mRNA
10726,MEPCE,mRNA
10727,MEPE,mRNA
10728,MERTK,mRNA
10729,MESDC1,mRNA
10730,MESDC2,mRNA
10731,MESP1,mRNA
10732,MESP2,mRNA
10733,MESTIT1,mRNA
10734,MEST,mRNA
10735,METAP1,mRNA
10736,METAP2,mRNA
10737,METRNL,mRNA
10738,METRN,mRNA
10739,METT10D,mRNA
10740,METT11D1,mRNA
10741,METT5D1,mRNA
10742,METTL10,mRNA
10743,METTL11A,mRNA
10744,METTL11B,mRNA
10745,METTL12,mRNA
10746,METTL13,mRNA
10747,METTL14,mRNA
10748,METTL1,mRNA
10749,METTL2A,mRNA
10750,METTL2B,mRNA
10751,METTL3,mRNA
10752,METTL4,mRNA
10753,METTL5,mRNA
10754,METTL6,mRNA
10755,METTL7A,mRNA
10756,METTL7B,mRNA
10757,METTL8,mRNA
10758,METTL9,mRNA
10759,MET,mRNA
10760,MEX3A,mRNA
10761,MEX3B,mRNA
10762,MEX3C,mRNA
10763,MEX3D,mRNA
10764,MFAP1,mRNA
10765,MFAP2,mRNA
10766,MFAP3L,mRNA
10767,MFAP3,mRNA
10768,MFAP4,mRNA
10769,MFAP5,mRNA
10770,MFF,mRNA
10771,MFGE8,mRNA
10772,MFHAS1,mRNA
10773,MFI2,mRNA
10774,MFN1,mRNA
10775,MFN2,mRNA
10776,MFNG,mRNA
10777,MFRP,mRNA
10778,MFSD10,mRNA
10779,MFSD11,mRNA
10780,MFSD1,mRNA
10781,MFSD2A,mRNA
10782,MFSD2B,mRNA
10783,MFSD3,mRNA
10784,MFSD4,mRNA
10785,MFSD5,mRNA
10786,MFSD6L,mRNA
10787,MFSD6,mRNA
10788,MFSD7,mRNA
10789,MFSD8,mRNA
10790,MFSD9,mRNA
10791,MGAM,mRNA
10792,MGAT1,mRNA
10793,MGAT2,mRNA
10794,MGAT3,mRNA
10795,MGAT4A,mRNA
10796,MGAT4B,mRNA
10797,MGAT4C,mRNA
10798,MGAT5B,mRNA
10799,MGAT5,mRNA
10800,MGA,mRNA
10801,MGC12916,mRNA
10802,MGC12982,mRNA
10803,MGC14436,mRNA
10804,MGC15885,mRNA
10805,MGC16025,mRNA
10806,MGC16121,mRNA
10807,MGC16142,mRNA
10808,MGC16275,mRNA
10809,MGC16384,mRNA
10810,MGC16703,mRNA
10811,MGC21881,mRNA
10812,MGC23270,mRNA
10813,MGC23284,mRNA
10814,MGC26647,mRNA
10815,MGC27382,mRNA
10816,MGC2752,mRNA
10817,MGC2889,mRNA
10818,MGC29506,mRNA
10819,MGC34034,mRNA
10820,MGC3771,mRNA
10821,MGC42105,mRNA
10822,MGC4473,mRNA
10823,MGC45800,mRNA
10824,MGC57346,mRNA
10825,MGC70857,mRNA
10826,MGC72080,mRNA
10827,MGC87042,mRNA
10828,MGEA5,mRNA
10829,MGLL,mRNA
10830,MGMT,mRNA
10831,MGP,mRNA
10832,MGRN1,mRNA
10833,MGST1,mRNA
10834,MGST2,mRNA
10835,MGST3,mRNA
10836,MIA2,mRNA
10837,MIA3,mRNA
10838,MIAT,mRNA
10839,MIA,mRNA
10840,MIB1,mRNA
10841,MIB2,mRNA
10842,MICAL1,mRNA
10843,MICAL2,mRNA
10844,MICAL3,mRNA
10845,MICALCL,mRNA
10846,MICALL1,mRNA
10847,MICALL2,mRNA
10848,MICA,mRNA
10849,MICB,mRNA
10850,MID1IP1,mRNA
10851,MID1,mRNA
10852,MID2,mRNA
10853,MIDN,mRNA
10854,MIER1,mRNA
10855,MIER2,mRNA
10856,MIER3,mRNA
10857,MIF4GD,mRNA
10858,MIF,mRNA
10859,MIIP,mRNA
10860,MIMT1,mRNA
10861,MINA,mRNA
10862,MINK1,mRNA
10863,MINPP1,mRNA
10864,MIOS,mRNA
10865,MIOX,mRNA
10866,MIPEP,mRNA
10867,MIPOL1,mRNA
10868,MIP,mRNA
10869,MIR155HG,mRNA
10870,MIR17HG,mRNA
10871,MIS12,mRNA
10872,MITD1,mRNA
10873,MITF,mRNA
10874,MIXL1,mRNA
10875,MKI67IP,mRNA
10876,MKI67,mRNA
10877,MKKS,mRNA
10878,MKL1,mRNA
10879,MKL2,mRNA
10880,MKLN1,mRNA
10881,MKNK1,mRNA
10882,MKNK2,mRNA
10883,MKRN1,mRNA
10884,MKRN2,mRNA
10885,MKRN3,mRNA
10886,MKS1,mRNA
10887,MKX,mRNA
10888,MLANA,mRNA
10889,MLC1,mRNA
10890,MLEC,mRNA
10891,MLF1IP,mRNA
10892,MLF1,mRNA
10893,MLF2,mRNA
10894,MLH1,mRNA
10895,MLH3,mRNA
10896,MLKL,mRNA
10897,MLL2,mRNA
10898,MLL3,mRNA
10899,MLL4,mRNA
10900,MLL5,mRNA
10901,MLLT10,mRNA
10902,MLLT11,mRNA
10903,MLLT1,mRNA
10904,MLLT3,mRNA
10905,MLLT4,mRNA
10906,MLLT6,mRNA
10907,MLL,mRNA
10908,MLNR,mRNA
10909,MLN,mRNA
10910,MLPH,mRNA
10911,MLST8,mRNA
10912,MLXIPL,mRNA
10913,MLXIP,mRNA
10914,MLX,mRNA
10915,MLYCD,mRNA
10916,MMAA,mRNA
10917,MMAB,mRNA
10918,MMACHC,mRNA
10919,MMADHC,mRNA
10920,MMD2,mRNA
10921,MMD,mRNA
10922,MMEL1,mRNA
10923,MME,mRNA
10924,MMGT1,mRNA
10925,MMP10,mRNA
10926,MMP11,mRNA
10927,MMP12,mRNA
10928,MMP13,mRNA
10929,MMP14,mRNA
10930,MMP15,mRNA
10931,MMP16,mRNA
10932,MMP17,mRNA
10933,MMP19,mRNA
10934,MMP1,mRNA
10935,MMP20,mRNA
10936,MMP21,mRNA
10937,MMP23A,mRNA
10938,MMP23B,mRNA
10939,MMP24,mRNA
10940,MMP25,mRNA
10941,MMP26,mRNA
10942,MMP27,mRNA
10943,MMP28,mRNA
10944,MMP2,mRNA
10945,MMP3,mRNA
10946,MMP7,mRNA
10947,MMP8,mRNA
10948,MMP9,mRNA
10949,MMRN1,mRNA
10950,MMRN2,mRNA
10951,MMS19,mRNA
10952,MN1,mRNA
10953,MNAT1,mRNA
10954,MND1,mRNA
10955,MNDA,mRNA
10956,MNS1,mRNA
10957,MNT,mRNA
10958,MNX1,mRNA
10959,MOAP1,mRNA
10960,MOB2,mRNA
10961,MOBKL1A,mRNA
10962,MOBKL1B,mRNA
10963,MOBKL2A,mRNA
10964,MOBKL2B,mRNA
10965,MOBKL2C,mRNA
10966,MOBKL3,mRNA
10967,MOBP,mRNA
10968,MOCOS,mRNA
10969,MOCS1,mRNA
10970,MOCS2,mRNA
10971,MOCS3,mRNA
10972,MOGAT1,mRNA
10973,MOGAT2,mRNA
10974,MOGAT3,mRNA
10975,MOGS,mRNA
10976,MOG,mRNA
10977,MON1A,mRNA
10978,MON1B,mRNA
10979,MON2,mRNA
10980,MORC1,mRNA
10981,MORC2,mRNA
10982,MORC3,mRNA
10983,MORC4,mRNA
10984,MORF4L1,mRNA
10985,MORF4L2,mRNA
10986,MORF4,mRNA
10987,MORN1,mRNA
10988,MORN2,mRNA
10989,MORN3,mRNA
10990,MORN4,mRNA
10991,MORN5,mRNA
10992,MOSC1,mRNA
10993,MOSC2,mRNA
10994,MOSPD1,mRNA
10995,MOSPD2,mRNA
10996,MOSPD3,mRNA
10997,MOS,mRNA
10998,MOV10L1,mRNA
10999,MOV10,mRNA
11000,MOXD1,mRNA
11001,MPDU1,mRNA
11002,MPDZ,mRNA
11003,MPEG1,mRNA
11004,MPG,mRNA
11005,MPHOSPH10,mRNA
11006,MPHOSPH6,mRNA
11007,MPHOSPH8,mRNA
11008,MPHOSPH9,mRNA
11009,MPI,mRNA
11010,MPL,mRNA
11011,MPND,mRNA
11012,MPO,mRNA
11013,MPP1,mRNA
11014,MPP2,mRNA
11015,MPP3,mRNA
11016,MPP4,mRNA
11017,MPP5,mRNA
11018,MPP6,mRNA
11019,MPP7,mRNA
11020,MPPE1,mRNA
11021,MPPED1,mRNA
11022,MPPED2,mRNA
11023,MPRIP,mRNA
11024,MPST,mRNA
11025,MPV17L2,mRNA
11026,MPV17L,mRNA
11027,MPV17,mRNA
11028,MPZL1,mRNA
11029,MPZL2,mRNA
11030,MPZL3,mRNA
11031,MPZ,mRNA
11032,MR1,mRNA
11033,MRAP2,mRNA
11034,MRAP,mRNA
11035,MRAS,mRNA
11036,MRC1,mRNA
11037,MRC2,mRNA
11038,MRE11A,mRNA
11039,MREG,mRNA
11040,MRFAP1L1,mRNA
11041,MRFAP1,mRNA
11042,MRGPRD,mRNA
11043,MRGPRE,mRNA
11044,MRGPRF,mRNA
11045,MRGPRX1,mRNA
11046,MRGPRX2,mRNA
11047,MRGPRX3,mRNA
11048,MRGPRX4,mRNA
11049,MRI1,mRNA
11050,MRM1,mRNA
11051,MRO,mRNA
11052,MRP63,mRNA
11053,MRPL10,mRNA
11054,MRPL11,mRNA
11055,MRPL12,mRNA
11056,MRPL13,mRNA
11057,MRPL14,mRNA
11058,MRPL15,mRNA
11059,MRPL16,mRNA
11060,MRPL17,mRNA
11061,MRPL18,mRNA
11062,MRPL19,mRNA
11063,MRPL1,mRNA
11064,MRPL20,mRNA
11065,MRPL21,mRNA
11066,MRPL22,mRNA
11067,MRPL23,mRNA
11068,MRPL24,mRNA
11069,MRPL27,mRNA
11070,MRPL28,mRNA
11071,MRPL2,mRNA
11072,MRPL30,mRNA
11073,MRPL32,mRNA
11074,MRPL33,mRNA
11075,MRPL34,mRNA
11076,MRPL35,mRNA
11077,MRPL36,mRNA
11078,MRPL37,mRNA
11079,MRPL38,mRNA
11080,MRPL39,mRNA
11081,MRPL3,mRNA
11082,MRPL40,mRNA
11083,MRPL41,mRNA
11084,MRPL42P5,mRNA
11085,MRPL42,mRNA
11086,MRPL43,mRNA
11087,MRPL44,mRNA
11088,MRPL45,mRNA
11089,MRPL46,mRNA
11090,MRPL47,mRNA
11091,MRPL48,mRNA
11092,MRPL49,mRNA
11093,MRPL4,mRNA
11094,MRPL50,mRNA
11095,MRPL51,mRNA
11096,MRPL52,mRNA
11097,MRPL53,mRNA
11098,MRPL54,mRNA
11099,MRPL55,mRNA
11100,MRPL9,mRNA
11101,MRPS10,mRNA
11102,MRPS11,mRNA
11103,MRPS12,mRNA
11104,MRPS14,mRNA
11105,MRPS15,mRNA
11106,MRPS16,mRNA
11107,MRPS17,mRNA
11108,MRPS18A,mRNA
11109,MRPS18B,mRNA
11110,MRPS18C,mRNA
11111,MRPS21,mRNA
11112,MRPS22,mRNA
11113,MRPS23,mRNA
11114,MRPS24,mRNA
11115,MRPS25,mRNA
11116,MRPS26,mRNA
11117,MRPS27,mRNA
11118,MRPS28,mRNA
11119,MRPS2,mRNA
11120,MRPS30,mRNA
11121,MRPS31,mRNA
11122,MRPS33,mRNA
11123,MRPS34,mRNA
11124,MRPS35,mRNA
11125,MRPS36,mRNA
11126,MRPS5,mRNA
11127,MRPS6,mRNA
11128,MRPS7,mRNA
11129,MRPS9,mRNA
11130,MRRF,mRNA
11131,MRS2P2,mRNA
11132,MRS2,mRNA
11133,MRTO4,mRNA
11134,MRVI1,mRNA
11135,MS4A10,mRNA
11136,MS4A12,mRNA
11137,MS4A13,mRNA
11138,MS4A14,mRNA
11139,MS4A15,mRNA
11140,MS4A1,mRNA
11141,MS4A2,mRNA
11142,MS4A3,mRNA
11143,MS4A4A,mRNA
11144,MS4A5,mRNA
11145,MS4A6A,mRNA
11146,MS4A6E,mRNA
11147,MS4A7,mRNA
11148,MS4A8B,mRNA
11149,MSC,mRNA
11150,MSGN1,mRNA
11151,MSH2,mRNA
11152,MSH3,mRNA
11153,MSH4,mRNA
11154,MSH5,mRNA
11155,MSH6,mRNA
11156,MSI1,mRNA
11157,MSI2,mRNA
11158,MSL1,mRNA
11159,MSL2,mRNA
11160,MSL3L2,mRNA
11161,MSL3,mRNA
11162,MSLNL,mRNA
11163,MSLN,mRNA
11164,MSMB,mRNA
11165,MSMP,mRNA
11166,MSN,mRNA
11167,MSR1,mRNA
11168,MSRA,mRNA
11169,MSRB2,mRNA
11170,MSRB3,mRNA
11171,MST1P2,mRNA
11172,MST1P9,mRNA
11173,MST1R,mRNA
11174,MST1,mRNA
11175,MST4,mRNA
11176,MSTN,mRNA
11177,MSTO1,mRNA
11178,MSTO2P,mRNA
11179,MSX1,mRNA
11180,MSX2P1,mRNA
11181,MSX2,mRNA
11182,MT1A,mRNA
11183,MT1B,mRNA
11184,MT1DP,mRNA
11185,MT1E,mRNA
11186,MT1F,mRNA
11187,MT1G,mRNA
11188,MT1H,mRNA
11189,MT1IP,mRNA
11190,MT1L,mRNA
11191,MT1M,mRNA
11192,MT1X,mRNA
11193,MT2A,mRNA
11194,MT3,mRNA
11195,MT4,mRNA
11196,MTA1,mRNA
11197,MTA2,mRNA
11198,MTA3,mRNA
11199,MTAP,mRNA
11200,MTBP,mRNA
11201,MTCH1,mRNA
11202,MTCH2,mRNA
11203,MTCP1NB,mRNA
11204,MTCP1,mRNA
11205,MTDH,mRNA
11206,MTERFD1,mRNA
11207,MTERFD2,mRNA
11208,MTERFD3,mRNA
11209,MTERF,mRNA
11210,MTF1,mRNA
11211,MTF2,mRNA
11212,MTFMT,mRNA
11213,MTFR1,mRNA
11214,MTG1,mRNA
11215,MTHFD1L,mRNA
11216,MTHFD1,mRNA
11217,MTHFD2L,mRNA
11218,MTHFD2,mRNA
11219,MTHFR,mRNA
11220,MTHFSD,mRNA
11221,MTHFS,mRNA
11222,MTIF2,mRNA
11223,MTIF3,mRNA
11224,MTL5,mRNA
11225,MTM1,mRNA
11226,MTMR10,mRNA
11227,MTMR11,mRNA
11228,MTMR12,mRNA
11229,MTMR14,mRNA
11230,MTMR15,mRNA
11231,MTMR1,mRNA
11232,MTMR2,mRNA
11233,MTMR3,mRNA
11234,MTMR4,mRNA
11235,MTMR6,mRNA
11236,MTMR7,mRNA
11237,MTMR8,mRNA
11238,MTMR9L,mRNA
11239,MTMR9,mRNA
11240,MTNR1A,mRNA
11241,MTNR1B,mRNA
11242,MTO1,mRNA
11243,MTOR,mRNA
11244,MTP18,mRNA
11245,MTPAP,mRNA
11246,MTRF1L,mRNA
